id,customer_id,order_date,total_amount
8047,8723,2025-01-13 00:00:00,964
8048,8595,2025-07-12 00:00:00,765
8049,3110,2025-09-22 00:00:00,863
8050,3518,2025-07-02 00:00:00,472
8051,8842,2025-02-05 00:00:00,411
8052,5950,2025-03-18 00:00:00,897
8053,4996,2025-11-10 00:00:00,944
8054,4413,2025-03-28 00:00:00,943
8055,3931,2025-05-28 00:00:00,405
8056,8783,2026-03-08 00:00:00,868
8057,9208,2025-05-25 00:00:00,688
8058,4548,2025-11-09 00:00:00,1073
8059,1549,2025-06-14 00:00:00,263
8060,2366,2025-04-11 00:00:00,892
8061,3977,2025-12-17 00:00:00,340
8062,8393,2025-12-31 00:00:00,742
8063,4216,2026-03-16 00:00:00,446
8064,9043,2025-08-08 00:00:00,520
8065,3227,2025-06-19 00:00:00,548
8066,8208,2025-02-05 00:00:00,235
8067,8913,2025-01-30 00:00:00,320
8068,7590,2025-05-23 00:00:00,444
8069,9774,2025-03-31 00:00:00,979
8070,8338,2026-02-03 00:00:00,377
8071,6438,2025-10-06 00:00:00,258
8072,5733,2025-10-14 00:00:00,128
8073,3572,2026-03-20 00:00:00,741
8074,1568,2025-09-24 00:00:00,1003
8075,2086,2026-02-01 00:00:00,648
8076,4143,2025-09-13 00:00:00,998
8077,394,2025-06-24 00:00:00,583
8078,9400,2025-11-15 00:00:00,854
8079,8795,2026-02-16 00:00:00,748
8080,1841,2025-03-02 00:00:00,275
8081,108,2025-04-26 00:00:00,438
8082,1439,2025-03-07 00:00:00,1039
8083,4510,2025-11-20 00:00:00,339
8084,3892,2025-06-27 00:00:00,164
8085,8795,2025-06-17 00:00:00,138
8086,3836,2025-12-20 00:00:00,930
8087,9656,2026-01-23 00:00:00,239
8088,9307,2025-05-03 00:00:00,448
8089,9282,2025-02-04 00:00:00,464
8090,8937,2025-03-23 00:00:00,1006
8091,6624,2025-05-21 00:00:00,788
8092,87,2025-09-12 00:00:00,484
8093,2927,2025-01-19 00:00:00,880
8094,7149,2025-08-14 00:00:00,167
8095,1133,2025-12-16 00:00:00,895
8096,9241,2025-01-06 00:00:00,708
8097,9510,2025-11-13 00:00:00,401
8098,2443,2025-09-10 00:00:00,994
8099,3719,2026-02-11 00:00:00,373
8100,3308,2025-07-02 00:00:00,461
8101,9986,2026-02-09 00:00:00,799
8102,2661,2025-02-23 00:00:00,911
8103,7848,2025-12-19 00:00:00,592
8104,2167,2025-12-05 00:00:00,704
8105,1044,2025-01-11 00:00:00,573
8106,715,2026-02-05 00:00:00,1088
8107,9824,2025-11-26 00:00:00,361
8108,7450,2025-01-01 00:00:00,278
8109,7235,2025-05-04 00:00:00,519
8110,4719,2025-01-21 00:00:00,813
8111,3791,2025-06-07 00:00:00,1087
8112,2400,2026-02-19 00:00:00,766
8113,9083,2026-01-28 00:00:00,1016
8114,9594,2025-05-01 00:00:00,123
8115,1541,2025-12-24 00:00:00,617
8116,2693,2025-04-24 00:00:00,101
8117,5364,2026-02-02 00:00:00,349
8118,4846,2025-12-13 00:00:00,296
8119,9118,2025-05-28 00:00:00,401
8120,5570,2025-01-02 00:00:00,628
8121,7639,2025-11-14 00:00:00,754
8122,9938,2025-11-20 00:00:00,338
8123,203,2025-07-11 00:00:00,825
8124,9718,2026-01-16 00:00:00,991
8125,6031,2025-07-22 00:00:00,649
8126,5230,2025-01-01 00:00:00,801
8127,656,2025-04-13 00:00:00,771
8128,9863,2025-02-22 00:00:00,905
8129,3508,2025-10-14 00:00:00,860
8130,1749,2025-12-10 00:00:00,1047
8131,9017,2025-12-06 00:00:00,798
8132,7490,2025-11-15 00:00:00,1003
8133,5137,2025-03-08 00:00:00,713
8134,1159,2025-03-07 00:00:00,421
8135,7282,2025-08-15 00:00:00,713
8136,5674,2025-01-14 00:00:00,948
8137,5499,2025-12-19 00:00:00,995
8138,5669,2026-01-10 00:00:00,689
8139,6531,2025-09-19 00:00:00,203
8140,3119,2025-08-14 00:00:00,829
8141,1317,2025-10-09 00:00:00,712
8142,3544,2025-06-14 00:00:00,570
8143,5129,2026-02-13 00:00:00,596
8144,1208,2025-07-17 00:00:00,795
8145,5207,2025-11-16 00:00:00,742
8146,3562,2025-06-01 00:00:00,702
8147,5837,2025-10-23 00:00:00,725
8148,2792,2025-12-30 00:00:00,174
8149,9831,2026-03-26 00:00:00,295
8150,917,2025-04-20 00:00:00,1097
8151,7509,2025-09-18 00:00:00,995
8152,9791,2025-10-23 00:00:00,416
8153,1226,2025-03-05 00:00:00,987
8154,4386,2026-03-13 00:00:00,1046
8155,904,2025-05-13 00:00:00,199
8156,1888,2025-07-13 00:00:00,361
8157,5933,2025-02-19 00:00:00,391
8158,5194,2025-02-19 00:00:00,649
8159,4482,2025-01-01 00:00:00,373
8160,9697,2026-03-04 00:00:00,883
8161,7360,2025-11-01 00:00:00,141
8162,1103,2025-04-10 00:00:00,623
8163,3801,2026-02-26 00:00:00,914
8164,3011,2026-01-15 00:00:00,549
8165,9294,2025-05-19 00:00:00,371
8166,2462,2025-01-07 00:00:00,763
8167,2459,2026-01-23 00:00:00,312
8168,4867,2025-01-08 00:00:00,1096
8169,2595,2025-12-15 00:00:00,1063
8170,1251,2025-12-21 00:00:00,425
8171,2673,2025-01-10 00:00:00,931
8172,845,2026-02-18 00:00:00,532
8173,7139,2025-06-15 00:00:00,1004
8174,5727,2025-02-22 00:00:00,326
8175,9815,2025-06-06 00:00:00,271
8176,9318,2025-08-21 00:00:00,778
8177,8043,2025-03-07 00:00:00,1078
8178,792,2025-05-31 00:00:00,292
8179,4877,2025-02-25 00:00:00,246
8180,2433,2025-03-11 00:00:00,802
8181,6219,2025-10-02 00:00:00,798
8182,336,2025-02-13 00:00:00,304
8183,3565,2025-10-16 00:00:00,293
8184,803,2026-03-07 00:00:00,370
8185,5392,2025-06-27 00:00:00,1033
8186,2941,2026-03-26 00:00:00,797
8187,5058,2025-11-30 00:00:00,1092
8188,8466,2025-06-08 00:00:00,648
8189,4759,2025-03-21 00:00:00,453
8190,4370,2025-05-22 00:00:00,163
8191,168,2026-01-20 00:00:00,884
8192,5110,2025-09-01 00:00:00,171
8193,8756,2025-03-07 00:00:00,568
8194,6259,2025-10-16 00:00:00,778
8195,5029,2025-10-02 00:00:00,306
8196,9209,2025-04-20 00:00:00,519
8197,614,2025-07-16 00:00:00,194
8198,5801,2025-09-18 00:00:00,661
8199,3683,2025-05-05 00:00:00,717
8200,5644,2026-01-23 00:00:00,1070
8201,6890,2025-11-02 00:00:00,128
8202,7361,2025-06-17 00:00:00,723
8203,5281,2025-06-01 00:00:00,279
8204,9946,2025-04-25 00:00:00,1026
8205,8558,2025-06-18 00:00:00,377
8206,1824,2025-10-17 00:00:00,317
8207,87,2025-09-30 00:00:00,565
8208,3959,2025-05-01 00:00:00,489
8209,1018,2025-04-20 00:00:00,979
8210,5324,2026-01-19 00:00:00,217
8211,5370,2026-03-25 00:00:00,552
8212,4047,2025-02-06 00:00:00,618
8213,2984,2025-09-05 00:00:00,1083
8214,770,2025-02-24 00:00:00,712
8215,9129,2025-07-14 00:00:00,376
8216,3284,2026-03-31 00:00:00,489
8217,4460,2025-10-02 00:00:00,1094
8218,633,2025-09-03 00:00:00,646
8219,3867,2025-11-20 00:00:00,260
8220,4288,2025-06-12 00:00:00,808
8221,7908,2025-05-28 00:00:00,483
8222,4247,2025-04-29 00:00:00,830
8223,1142,2026-01-13 00:00:00,216
8224,3477,2025-03-07 00:00:00,629
8225,8557,2025-11-22 00:00:00,777
8226,7922,2025-07-12 00:00:00,260
8227,2306,2025-09-13 00:00:00,174
8228,4454,2025-03-04 00:00:00,111
8229,8947,2025-09-03 00:00:00,179
8230,7521,2025-01-10 00:00:00,630
8231,2879,2026-02-07 00:00:00,277
8232,3229,2025-08-06 00:00:00,370
8233,4146,2025-01-06 00:00:00,770
8234,8692,2026-01-17 00:00:00,1073
8235,5507,2025-02-09 00:00:00,918
8236,9941,2026-01-13 00:00:00,880
8237,5251,2026-01-16 00:00:00,105
8238,7697,2025-02-02 00:00:00,355
8239,4209,2025-12-29 00:00:00,300
8240,736,2025-10-22 00:00:00,608
8241,7876,2026-02-02 00:00:00,734
8242,9317,2025-01-22 00:00:00,884
8243,2825,2026-01-07 00:00:00,451
8244,6845,2025-08-28 00:00:00,110
8245,8839,2025-05-22 00:00:00,530
8246,4824,2025-02-16 00:00:00,405
8247,2976,2025-04-21 00:00:00,475
8248,8574,2026-03-17 00:00:00,595
8249,2073,2025-04-06 00:00:00,358
8250,7844,2026-01-27 00:00:00,440
8251,8317,2025-01-08 00:00:00,212
8252,4360,2026-02-15 00:00:00,800
8253,127,2025-08-12 00:00:00,324
8254,6322,2025-02-18 00:00:00,951
8255,9616,2026-03-15 00:00:00,826
8256,6091,2025-10-10 00:00:00,862
8257,3228,2025-07-11 00:00:00,865
8258,5989,2025-09-07 00:00:00,818
8259,1337,2025-06-04 00:00:00,579
8260,9026,2025-04-15 00:00:00,158
8261,7453,2025-01-30 00:00:00,306
8262,7515,2025-08-15 00:00:00,517
8263,5784,2026-01-28 00:00:00,325
8264,4949,2025-02-27 00:00:00,271
8265,9313,2025-05-29 00:00:00,560
8266,1306,2025-05-09 00:00:00,319
8267,497,2025-05-29 00:00:00,869
8268,3108,2025-05-02 00:00:00,805
8269,2891,2025-10-30 00:00:00,998
8270,5312,2026-03-28 00:00:00,902
8271,1607,2025-08-22 00:00:00,799
8272,4594,2025-09-18 00:00:00,988
8273,130,2025-09-15 00:00:00,168
8274,8239,2025-06-03 00:00:00,505
8275,8320,2025-11-03 00:00:00,1060
8276,6377,2025-04-11 00:00:00,289
8277,848,2025-04-01 00:00:00,671
8278,5162,2026-02-17 00:00:00,119
8279,8362,2025-04-04 00:00:00,232
8280,6060,2025-01-16 00:00:00,1090
8281,2554,2025-02-18 00:00:00,415
8282,3478,2026-02-13 00:00:00,1024
8283,7335,2025-10-20 00:00:00,718
8284,2167,2025-06-29 00:00:00,448
8285,9552,2026-03-19 00:00:00,1033
8286,57,2025-09-23 00:00:00,617
8287,6774,2025-03-22 00:00:00,805
8288,6249,2025-06-03 00:00:00,433
8289,9,2025-07-08 00:00:00,303
8290,1870,2025-11-08 00:00:00,912
8291,4435,2025-07-05 00:00:00,383
8292,1508,2025-04-01 00:00:00,957
8293,5654,2025-11-24 00:00:00,949
8294,892,2025-09-10 00:00:00,161
8295,5091,2026-01-05 00:00:00,627
8296,5037,2025-06-26 00:00:00,929
8297,1479,2025-03-22 00:00:00,743
8298,9733,2025-01-04 00:00:00,894
8299,1029,2025-07-22 00:00:00,650
8300,8570,2025-05-09 00:00:00,139
8301,5727,2025-12-27 00:00:00,612
8302,6526,2025-01-06 00:00:00,741
8303,9339,2026-01-11 00:00:00,737
8304,7734,2025-10-18 00:00:00,283
8305,6990,2025-04-05 00:00:00,779
8306,1863,2025-07-15 00:00:00,208
8307,4873,2025-12-27 00:00:00,1065
8308,2417,2026-01-17 00:00:00,505
8309,1531,2025-07-03 00:00:00,675
8310,9157,2025-10-25 00:00:00,887
8311,817,2025-03-21 00:00:00,1025
8312,3055,2025-06-14 00:00:00,176
8313,2918,2026-02-25 00:00:00,192
8314,7829,2025-04-11 00:00:00,448
8315,8802,2025-07-08 00:00:00,1091
8316,9884,2025-02-01 00:00:00,562
8317,9666,2025-04-16 00:00:00,735
8318,8103,2025-11-09 00:00:00,671
8319,1442,2025-02-09 00:00:00,957
8320,2667,2025-09-06 00:00:00,575
8321,3830,2026-03-01 00:00:00,352
8322,3739,2025-01-07 00:00:00,299
8323,4215,2025-07-21 00:00:00,605
8324,6669,2025-10-01 00:00:00,685
8325,4063,2026-03-19 00:00:00,414
8326,3585,2026-03-02 00:00:00,623
8327,8274,2026-02-09 00:00:00,724
8328,8384,2025-04-25 00:00:00,838
8329,9459,2025-03-26 00:00:00,804
8330,5295,2025-08-13 00:00:00,547
8331,7854,2025-10-07 00:00:00,126
8332,367,2025-11-06 00:00:00,810
8333,4407,2025-04-01 00:00:00,369
8334,2745,2025-08-28 00:00:00,720
8335,455,2025-10-13 00:00:00,841
8336,3388,2026-03-31 00:00:00,544
8337,9623,2025-08-05 00:00:00,236
8338,1928,2025-01-30 00:00:00,135
8339,1117,2025-11-10 00:00:00,905
8340,9974,2025-11-24 00:00:00,363
8341,5485,2025-07-26 00:00:00,686
8342,1489,2025-06-28 00:00:00,548
8343,5691,2026-01-20 00:00:00,650
8344,8388,2025-08-09 00:00:00,788
8345,1876,2025-03-17 00:00:00,905
8346,9006,2025-06-30 00:00:00,782
8347,190,2025-01-02 00:00:00,326
8348,8206,2026-01-02 00:00:00,296
8349,3699,2025-12-24 00:00:00,1016
8350,3642,2025-05-09 00:00:00,579
8351,4781,2025-06-23 00:00:00,836
8352,7714,2026-03-31 00:00:00,795
8353,3551,2025-08-07 00:00:00,423
8354,9866,2025-08-15 00:00:00,642
8355,9928,2026-01-29 00:00:00,476
8356,1762,2025-05-17 00:00:00,799
8357,2974,2025-10-02 00:00:00,717
8358,7344,2025-02-10 00:00:00,937
8359,8089,2025-07-29 00:00:00,153
8360,8973,2025-10-10 00:00:00,992
8361,1109,2025-12-14 00:00:00,495
8362,4382,2026-03-03 00:00:00,275
8363,1987,2025-08-26 00:00:00,973
8364,3367,2025-05-21 00:00:00,933
8365,7671,2026-01-14 00:00:00,289
8366,4028,2025-07-10 00:00:00,1057
8367,8189,2026-01-31 00:00:00,226
8368,2712,2025-02-23 00:00:00,126
8369,9085,2025-04-09 00:00:00,356
8370,3125,2025-07-05 00:00:00,514
8371,8134,2026-03-09 00:00:00,482
8372,6630,2025-12-11 00:00:00,691
8373,8104,2025-11-01 00:00:00,762
8374,1244,2025-02-06 00:00:00,796
8375,9738,2025-11-29 00:00:00,760
8376,1068,2026-03-22 00:00:00,321
8377,3452,2025-06-02 00:00:00,524
8378,9055,2025-07-04 00:00:00,392
8379,5078,2025-09-18 00:00:00,608
8380,962,2025-08-25 00:00:00,1099
8381,2556,2025-03-04 00:00:00,384
8382,800,2025-09-14 00:00:00,1034
8383,2367,2025-02-05 00:00:00,615
8384,3707,2025-01-14 00:00:00,880
8385,7923,2025-02-14 00:00:00,449
8386,9721,2025-05-01 00:00:00,779
8387,2344,2025-01-23 00:00:00,937
8388,8098,2026-02-05 00:00:00,587
8389,6912,2025-10-25 00:00:00,1049
8390,6761,2025-07-13 00:00:00,391
8391,7989,2025-06-20 00:00:00,1073
8392,219,2025-08-10 00:00:00,582
8393,8392,2026-02-14 00:00:00,406
8394,5921,2025-04-22 00:00:00,983
8395,5664,2026-01-06 00:00:00,677
8396,3960,2025-02-15 00:00:00,774
8397,7390,2025-02-13 00:00:00,705
8398,8940,2025-05-20 00:00:00,989
8399,3340,2025-05-12 00:00:00,459
8400,6674,2025-03-26 00:00:00,566
8401,9663,2025-04-04 00:00:00,747
8402,6912,2025-10-04 00:00:00,748
8403,5061,2025-10-28 00:00:00,702
8404,9448,2025-03-31 00:00:00,170
8405,5330,2026-01-15 00:00:00,182
8406,2575,2025-01-16 00:00:00,477
8407,4076,2025-03-16 00:00:00,146
8408,7638,2025-11-29 00:00:00,651
8409,4200,2026-03-24 00:00:00,411
8410,3682,2025-06-14 00:00:00,848
8411,9197,2025-02-18 00:00:00,750
8412,3081,2026-02-08 00:00:00,634
8413,4273,2025-05-10 00:00:00,540
8414,3698,2025-12-29 00:00:00,431
8415,8138,2025-09-13 00:00:00,366
8416,2060,2025-12-22 00:00:00,729
8417,8820,2025-09-25 00:00:00,409
8418,9315,2025-11-26 00:00:00,947
8419,8149,2025-03-23 00:00:00,203
8420,4158,2025-11-21 00:00:00,456
8421,9932,2026-03-24 00:00:00,690
8422,3889,2026-02-18 00:00:00,826
8423,4550,2025-04-06 00:00:00,876
8424,4535,2025-04-08 00:00:00,475
8425,5856,2026-02-21 00:00:00,137
8426,8941,2026-02-14 00:00:00,923
8427,8806,2025-09-01 00:00:00,843
8428,8768,2025-08-23 00:00:00,112
8429,1820,2025-11-14 00:00:00,803
8430,3127,2025-02-17 00:00:00,514
8431,6638,2026-02-24 00:00:00,269
8432,8801,2025-07-18 00:00:00,1016
8433,5468,2026-01-22 00:00:00,250
8434,6549,2026-03-06 00:00:00,737
8435,9717,2025-03-20 00:00:00,806
8436,9384,2025-07-15 00:00:00,998
8437,7774,2026-02-27 00:00:00,765
8438,1082,2025-11-27 00:00:00,398
8439,9136,2025-11-19 00:00:00,777
8440,1337,2026-01-18 00:00:00,603
8441,2463,2025-02-26 00:00:00,607
8442,2480,2025-12-05 00:00:00,247
8443,6403,2025-07-07 00:00:00,957
8444,958,2025-11-08 00:00:00,801
8445,9544,2025-06-26 00:00:00,1019
8446,376,2025-07-24 00:00:00,553
8447,2968,2026-03-29 00:00:00,528
8448,4450,2025-08-30 00:00:00,953
8449,240,2025-08-02 00:00:00,647
8450,6074,2025-12-15 00:00:00,588
8451,4303,2025-09-03 00:00:00,429
8452,49,2025-11-21 00:00:00,652
8453,6280,2025-12-25 00:00:00,648
8454,9907,2026-03-14 00:00:00,589
8455,1259,2025-05-09 00:00:00,998
8456,4150,2026-03-16 00:00:00,129
8457,3467,2026-02-22 00:00:00,104
8458,2574,2025-12-14 00:00:00,303
8459,4833,2025-09-16 00:00:00,825
8460,9153,2025-08-14 00:00:00,868
8461,6846,2026-01-30 00:00:00,205
8462,3077,2025-12-29 00:00:00,742
8463,2339,2025-09-15 00:00:00,560
8464,2407,2025-04-01 00:00:00,597
8465,6026,2025-12-06 00:00:00,217
8466,9900,2025-03-31 00:00:00,918
8467,4145,2025-12-22 00:00:00,894
8468,3759,2025-12-31 00:00:00,406
8469,3993,2025-08-19 00:00:00,532
8470,2950,2025-03-11 00:00:00,393
8471,9895,2026-01-31 00:00:00,832
8472,2251,2025-10-18 00:00:00,747
8473,1648,2025-10-20 00:00:00,420
8474,3129,2025-03-11 00:00:00,305
8475,3673,2025-03-19 00:00:00,780
8476,3374,2025-06-08 00:00:00,364
8477,8063,2025-09-13 00:00:00,172
8478,3489,2025-02-22 00:00:00,571
8479,3423,2025-12-26 00:00:00,464
8480,9359,2025-01-07 00:00:00,554
8481,5191,2025-05-21 00:00:00,697
8482,4815,2026-03-20 00:00:00,658
8483,9138,2025-04-30 00:00:00,1099
8484,5595,2025-08-19 00:00:00,1013
8485,9712,2026-03-15 00:00:00,606
8486,1568,2025-03-28 00:00:00,156
8487,4357,2025-02-18 00:00:00,890
8488,1468,2025-12-02 00:00:00,451
8489,5259,2025-05-27 00:00:00,294
8490,8721,2025-05-18 00:00:00,895
8491,2080,2025-11-27 00:00:00,773
8492,2563,2025-05-16 00:00:00,362
8493,1755,2025-12-26 00:00:00,1074
8494,8944,2025-07-03 00:00:00,312
8495,509,2025-04-10 00:00:00,301
8496,4673,2025-08-05 00:00:00,331
8497,2716,2025-08-28 00:00:00,679
8498,607,2026-03-03 00:00:00,721
8499,8494,2025-09-12 00:00:00,854
8500,7003,2025-09-20 00:00:00,836
8501,8607,2025-12-17 00:00:00,149
8502,643,2025-06-27 00:00:00,404
8503,7852,2025-08-31 00:00:00,320
8504,3978,2025-07-08 00:00:00,578
8505,4555,2025-04-13 00:00:00,781
8506,6529,2025-03-06 00:00:00,420
8507,1754,2025-02-08 00:00:00,379
8508,1815,2026-03-15 00:00:00,1095
8509,1123,2025-01-26 00:00:00,901
8510,4532,2026-02-01 00:00:00,538
8511,8523,2025-06-27 00:00:00,230
8512,5729,2025-05-16 00:00:00,944
8513,1154,2025-02-26 00:00:00,369
8514,6720,2025-04-14 00:00:00,884
8515,1907,2025-06-14 00:00:00,803
8516,5528,2025-07-30 00:00:00,1059
8517,9841,2025-12-06 00:00:00,863
8518,3989,2025-03-01 00:00:00,327
8519,2355,2026-02-16 00:00:00,1036
8520,5193,2025-02-12 00:00:00,224
8521,7957,2025-06-19 00:00:00,853
8522,2819,2025-03-05 00:00:00,189
8523,2599,2025-12-09 00:00:00,501
8524,6147,2025-04-17 00:00:00,409
8525,3505,2025-02-25 00:00:00,150
8526,1837,2025-11-12 00:00:00,355
8527,4955,2025-07-25 00:00:00,420
8528,7095,2025-03-04 00:00:00,615
8529,9016,2025-06-18 00:00:00,789
8530,2286,2026-02-18 00:00:00,636
8531,4704,2025-01-10 00:00:00,651
8532,5113,2025-05-26 00:00:00,875
8533,5124,2025-04-28 00:00:00,375
8534,1896,2026-03-18 00:00:00,795
8535,348,2026-02-22 00:00:00,674
8536,6646,2025-10-08 00:00:00,149
8537,8931,2025-06-19 00:00:00,190
8538,4540,2025-12-29 00:00:00,1052
8539,8980,2026-02-28 00:00:00,514
8540,6709,2025-07-14 00:00:00,817
8541,256,2026-02-14 00:00:00,790
8542,2766,2025-12-14 00:00:00,102
8543,9883,2025-12-17 00:00:00,634
8544,4806,2025-10-15 00:00:00,1034
8545,1861,2025-09-12 00:00:00,729
8546,7928,2025-03-22 00:00:00,374
8547,2599,2025-12-14 00:00:00,892
8548,9866,2025-01-23 00:00:00,156
8549,2158,2025-09-11 00:00:00,287
8550,9754,2025-01-02 00:00:00,1056
8551,3442,2025-02-20 00:00:00,685
8552,966,2025-03-27 00:00:00,458
8553,9205,2025-02-26 00:00:00,673
8554,2126,2025-03-14 00:00:00,1059
8555,4411,2025-10-21 00:00:00,321
8556,4434,2025-02-20 00:00:00,269
8557,9293,2025-11-25 00:00:00,322
8558,1020,2025-08-12 00:00:00,386
8559,5851,2026-02-25 00:00:00,508
8560,1405,2026-03-29 00:00:00,878
8561,8611,2026-02-22 00:00:00,394
8562,2553,2025-11-05 00:00:00,998
8563,9457,2025-07-08 00:00:00,124
8564,5963,2026-02-15 00:00:00,730
8565,7782,2025-11-11 00:00:00,673
8566,6057,2025-12-11 00:00:00,532
8567,3616,2025-12-15 00:00:00,481
8568,7282,2025-03-30 00:00:00,912
8569,4696,2025-05-28 00:00:00,432
8570,1371,2025-12-23 00:00:00,183
8571,7546,2025-10-25 00:00:00,169
8572,6761,2025-03-12 00:00:00,579
8573,1942,2025-12-10 00:00:00,1053
8574,796,2025-05-26 00:00:00,909
8575,9432,2026-03-14 00:00:00,856
8576,8268,2025-08-05 00:00:00,776
8577,9013,2025-11-30 00:00:00,682
8578,7128,2025-06-14 00:00:00,408
8579,2462,2025-07-11 00:00:00,309
8580,9900,2025-06-11 00:00:00,526
8581,1084,2026-01-24 00:00:00,906
8582,5973,2026-01-15 00:00:00,708
8583,1040,2026-01-07 00:00:00,701
8584,9609,2025-03-23 00:00:00,884
8585,2776,2025-11-13 00:00:00,897
8586,4266,2025-11-22 00:00:00,805
8587,6475,2025-02-09 00:00:00,947
8588,8241,2025-02-02 00:00:00,148
8589,7403,2025-05-07 00:00:00,497
8590,4848,2025-04-09 00:00:00,1059
8591,9364,2025-04-18 00:00:00,853
8592,3492,2026-01-02 00:00:00,891
8593,6301,2025-01-20 00:00:00,391
8594,8977,2025-07-20 00:00:00,1036
8595,35,2025-02-14 00:00:00,911
8596,7231,2025-10-10 00:00:00,589
8597,8279,2025-09-27 00:00:00,1054
8598,1321,2026-01-05 00:00:00,471
8599,3867,2025-04-09 00:00:00,918
8600,525,2025-05-26 00:00:00,727
8601,5004,2025-03-18 00:00:00,742
8602,4993,2025-11-22 00:00:00,546
8603,921,2025-07-30 00:00:00,165
8604,8872,2026-02-02 00:00:00,196
8605,5795,2025-08-08 00:00:00,447
8606,3337,2026-01-19 00:00:00,869
8607,1290,2026-01-09 00:00:00,801
8608,4143,2025-06-10 00:00:00,854
8609,3280,2025-05-21 00:00:00,132
8610,6526,2025-10-06 00:00:00,999
8611,8157,2025-08-28 00:00:00,662
8612,6370,2025-09-14 00:00:00,657
8613,2024,2025-07-07 00:00:00,908
8614,1238,2026-01-16 00:00:00,790
8615,8730,2026-03-06 00:00:00,361
8616,1940,2025-01-02 00:00:00,176
8617,3175,2025-11-09 00:00:00,1095
8618,3118,2025-10-28 00:00:00,726
8619,3267,2026-02-27 00:00:00,433
8620,5481,2026-01-10 00:00:00,164
8621,7395,2025-12-15 00:00:00,107
8622,791,2025-04-19 00:00:00,271
8623,2530,2026-03-15 00:00:00,581
8624,3774,2025-05-20 00:00:00,1005
8625,1554,2025-06-04 00:00:00,799
8626,8035,2025-01-10 00:00:00,614
8627,3725,2026-02-17 00:00:00,623
8628,5337,2025-09-14 00:00:00,854
8629,2776,2025-11-22 00:00:00,926
8630,2992,2025-04-16 00:00:00,1058
8631,6882,2025-02-05 00:00:00,481
8632,8666,2025-08-27 00:00:00,330
8633,5711,2025-01-05 00:00:00,642
8634,1815,2025-09-17 00:00:00,189
8635,5572,2025-09-21 00:00:00,392
8636,1154,2026-01-24 00:00:00,853
8637,8516,2026-02-18 00:00:00,245
8638,5294,2026-01-06 00:00:00,519
8639,7511,2025-11-28 00:00:00,891
8640,5406,2026-02-23 00:00:00,235
8641,7125,2025-02-22 00:00:00,817
8642,7027,2025-03-27 00:00:00,202
8643,7414,2025-01-14 00:00:00,460
8644,3497,2025-03-13 00:00:00,711
8645,7310,2025-09-14 00:00:00,182
8646,947,2025-04-16 00:00:00,981
8647,3043,2025-01-04 00:00:00,134
8648,9199,2025-05-13 00:00:00,389
8649,8915,2025-09-21 00:00:00,741
8650,9087,2025-10-15 00:00:00,550
8651,7482,2025-03-07 00:00:00,133
8652,3504,2025-06-30 00:00:00,979
8653,3575,2026-01-19 00:00:00,819
8654,2807,2026-01-01 00:00:00,1083
8655,1508,2025-07-01 00:00:00,1083
8656,4757,2025-03-31 00:00:00,835
8657,6909,2025-07-31 00:00:00,297
8658,1703,2026-03-14 00:00:00,342
8659,3065,2025-03-29 00:00:00,711
8660,2555,2025-06-26 00:00:00,313
8661,5607,2025-04-18 00:00:00,1044
8662,4595,2025-06-02 00:00:00,358
8663,9689,2025-12-28 00:00:00,387
8664,6415,2026-02-15 00:00:00,863
8665,4206,2025-11-10 00:00:00,902
8666,7333,2026-01-12 00:00:00,318
8667,5055,2025-06-30 00:00:00,919
8668,8904,2025-04-22 00:00:00,1022
8669,8542,2025-11-28 00:00:00,624
8670,7431,2025-05-09 00:00:00,292
8671,3347,2025-07-18 00:00:00,937
8672,5562,2025-02-13 00:00:00,194
8673,2539,2025-10-14 00:00:00,684
8674,5838,2025-12-23 00:00:00,418
8675,7577,2025-12-18 00:00:00,897
8676,3029,2025-04-04 00:00:00,1054
8677,8148,2025-11-10 00:00:00,806
8678,3462,2025-02-06 00:00:00,599
8679,5807,2025-01-08 00:00:00,833
8680,9538,2025-07-25 00:00:00,201
8681,6812,2026-03-02 00:00:00,856
8682,807,2025-01-31 00:00:00,173
8683,6032,2025-12-15 00:00:00,567
8684,743,2025-10-08 00:00:00,406
8685,1391,2025-07-05 00:00:00,819
8686,4409,2025-05-28 00:00:00,471
8687,948,2025-04-14 00:00:00,494
8688,4522,2025-01-19 00:00:00,500
8689,5886,2025-07-27 00:00:00,991
8690,1941,2025-05-14 00:00:00,814
8691,623,2025-02-25 00:00:00,684
8692,1087,2025-06-30 00:00:00,752
8693,3112,2025-01-10 00:00:00,220
8694,6385,2025-05-04 00:00:00,370
8695,71,2026-02-28 00:00:00,982
8696,8168,2025-12-21 00:00:00,758
8697,7782,2025-11-17 00:00:00,239
8698,8228,2025-10-15 00:00:00,863
8699,1383,2025-03-09 00:00:00,661
8700,7777,2025-04-20 00:00:00,820
8701,8793,2025-10-07 00:00:00,839
8702,3940,2026-01-07 00:00:00,1024
8703,487,2025-08-17 00:00:00,349
8704,6042,2025-04-22 00:00:00,104
8705,6039,2025-03-07 00:00:00,858
8706,6549,2026-03-13 00:00:00,565
8707,9680,2025-10-18 00:00:00,489
8708,3171,2025-05-07 00:00:00,1081
8709,8604,2025-02-22 00:00:00,624
8710,6430,2025-08-12 00:00:00,897
8711,7380,2025-03-28 00:00:00,868
